Site_ID,Location_ID,Country,Sample_ID,Date,Laboratory,Contact_name,Contact_email,Paper_code,"Latitude, WGS 84","Longitude, WGS 84",Soil_type,Veg_type,Sample_location,PW_soil_descrip,Cathcment_size,Wetland_cover,Depth_sample,THg,THg_err,DHg,DHg_err,Filter_Size,MeHg,MeHg_err,TOC,TOC_err,DOC,DOC_err,RHgC,Turbidity,pH,EC,Alk,P,Cl,SO4,TDS,Notes,Collector,Range Flag,Outlier Flag,,
Mackenzie,NA,Canada,NA,2015-01-21,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2015-03-26,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2015-04-24,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2015-07-11,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,8.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2015-09-13,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,8.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2015-11-17,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2016-01-31,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,1,0,,
Mackenzie,NA,Canada,NA,2016-04-23,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2016-06-05,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,9.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2016-08-21,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,7.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2016-10-02,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,5.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2016-12-01,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2017-02-22,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2017-04-25,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,2.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2017-06-29,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,8.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2017-08-28,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,6.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Mackenzie,NA,Canada,NA,2017-11-28,U.S.G.S. Mercury Research Laboratory,Scott_Zolkos,szolkos@woodwellclimate.org,Zolkos_et_al_2020,67.45,-133.74,NA,NA,River,NA,170000000,NA,1,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SZ,0,0,,
Alaska,Denali,USA,8 mile lake upper inlet,2015-08-15,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,63.88876,-149.25181,NA,NA,Lake,NA,NA,NA,NA,2.16,NA,NA,NA,NA,NA,NA,NA,NA,34.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,DHT,USA,Perm site 3 189-213cm,2015-08-07,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.074167,-148.759167,NA,NA,Porewater,NA,6660000,NA,NA,0.46,NA,NA,NA,NA,NA,NA,149.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,Perm site 3 189-213cm,2015-08-08,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.074167,-148.759167,NA,NA,Porewater,NA,6660000,NA,NA,0.23,NA,NA,NA,NA,NA,NA,13.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,Perm site 3 189-213cm,2015-08-09,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.074167,-148.759167,NA,NA,Porewater,NA,6660000,NA,NA,0,NA,NA,NA,NA,NA,NA,14.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,Perm site 3 138-189 cm,2015-08-10,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.074167,-148.759167,NA,NA,Porewater,NA,6660000,NA,NA,0.26,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,Perm site 3 138-189 cm,2015-08-11,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.074167,-148.759167,NA,NA,Porewater,NA,6660000,NA,NA,0.06,NA,NA,NA,NA,NA,NA,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,Perm site 2 core 2 upper (106-134 cm),2015-08-12,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.756917,-148.892639,NA,NA,Porewater,NA,6660000,NA,NA,1.69,NA,NA,NA,NA,NA,NA,28.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,DHT,USA,Perm site 2 core 2 upper (106-134 cm),2015-08-13,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.756917,-148.892639,NA,NA,Porewater,NA,6660000,NA,NA,0.86,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,Perm site 2 core 2 upper (106-134 cm),2015-08-14,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.756917,-148.892639,NA,NA,Porewater,NA,6660000,NA,NA,0.66,NA,NA,NA,NA,NA,NA,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,Perm site 3 39-85cm,2015-08-15,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.074167,-148.759167,NA,NA,Porewater,NA,6660000,NA,NA,0.51,NA,NA,NA,NA,NA,NA,28.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,Perm site 3 39-85cm,2015-08-16,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.074167,-148.759167,NA,NA,Porewater,NA,6660000,NA,NA,0.81,NA,NA,NA,NA,NA,NA,41.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,Perm site 2 core 2 lower (134-170 cm),2015-08-17,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.756917,-148.892639,NA,NA,Porewater,NA,6660000,NA,NA,1.09,NA,NA,NA,NA,NA,NA,71.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,DHT,USA,Perm site 2 core 2 lower (134-170 cm),2015-08-18,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.756917,-148.892639,NA,NA,Porewater,NA,6660000,NA,NA,0.1,NA,NA,NA,NA,NA,NA,94.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,Perm site 1 core 1 (35-75 cm),2015-08-19,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.614031,-149.309481,NA,NA,Porewater,NA,6660000,NA,NA,2.4,NA,NA,NA,NA,NA,NA,26.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,DHT,USA,Perm site 1 core 1 (35-75 cm),2015-08-20,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.614031,-149.309481,NA,NA,Porewater,NA,6660000,NA,NA,3.2,NA,NA,NA,NA,NA,NA,25.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,DHT,USA,Site 4 stream,2015-08-21,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.146361,-148.853889,NA,NA,River,NA,6660000,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,6.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,DHT,USA,pit 4 (bottom),2015-08-22,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.146361,-148.853889,NA,NA,Porewater,NA,6660000,NA,NA,2.81,NA,NA,NA,NA,NA,NA,NA,NA,33.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,DHT,USA,Pit 4 soil solution,2015-08-23,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.146361,-148.853889,NA,NA,Porewater,NA,6660000,NA,NA,4.68,NA,NA,NA,NA,NA,NA,NA,NA,15.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,DHT,USA,Pit2/transect S12 Bottom,2015-08-24,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,69.146361,-148.853889,NA,NA,Porewater,NA,6660000,NA,NA,4.68,NA,NA,NA,NA,NA,NA,NA,NA,18.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Toolik Lake,2015-08-25,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Lake,NA,6690,NA,NA,1.24,NA,NA,NA,NA,NA,NA,6.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Toolike Lake,2015-08-26,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Lake,NA,6690,NA,NA,1.12,NA,NA,NA,NA,NA,NA,NA,NA,4.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Stream solution 1a close to the hut,2015-08-27,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,River,NA,6690,NA,NA,0.83,NA,NA,NA,NA,NA,NA,8.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,Toolik,USA,Stream solution 1b close to the hut,2015-08-28,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,River,NA,6690,NA,NA,0.23,NA,NA,NA,NA,NA,NA,8.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,Toolik,USA,Stream solution 2a close to the station,2015-08-29,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,River,NA,6690,NA,NA,2.81,NA,NA,NA,NA,NA,NA,6.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Stream solution 2b close to the station,2015-08-30,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,River,NA,6690,NA,NA,0.38,NA,NA,NA,NA,NA,NA,6.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,Toolik,USA,Toolik stream inlet,2015-08-31,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,River,NA,6690,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,4.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Wetland input to lake,2015-09-01,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,River,NA,6690,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,6.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,Toolik,USA,Soil solution snow melt/surface bis,2015-09-02,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,3.15,NA,NA,NA,NA,NA,NA,9.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Soil solution snow melt/surface solut°,2015-09-03,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.94,NA,NA,NA,NA,NA,NA,8.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Soil solution vegetation horizon,2015-09-04,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.01,NA,NA,NA,NA,NA,NA,14.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Soil solution vegetation horizon bis,2015-09-05,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.75,NA,NA,NA,NA,NA,NA,10.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Soil solution O horizon,2015-09-06,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.94,NA,NA,NA,NA,NA,NA,12.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Soil solution O horizon bis,2015-09-07,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,3.15,NA,NA,NA,NA,NA,NA,8.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Soil solution O horizon ter,2015-09-08,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,5.22,NA,NA,NA,NA,NA,NA,5.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Soil solution vegetation horizon ter,2015-09-09,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.91,NA,NA,NA,NA,NA,NA,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,wetland little pond,2015-09-10,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,5.31,NA,NA,NA,NA,NA,NA,NA,NA,7.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,Toolik,USA,Soil solution surface water/ snow malt ter,2015-09-11,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.34,NA,NA,NA,NA,NA,NA,9.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 6 organic,2015-09-12,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,2.59,NA,NA,NA,NA,NA,NA,9.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 6 organic,2015-09-13,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,2.21,NA,NA,NA,NA,NA,NA,9.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 13 organic,2015-09-14,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,0.96,NA,NA,NA,NA,NA,NA,9.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,"Toolik, Upland Transect",USA,Core 13 organic,2015-09-15,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.92,NA,NA,NA,NA,NA,NA,13.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 8 organic,2015-09-16,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,3.35,NA,NA,NA,NA,NA,NA,20.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 8 organic,2015-09-17,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,4.69,NA,NA,NA,NA,NA,NA,38.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 2 lower,2015-09-18,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,5.42,NA,NA,NA,NA,NA,NA,4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 2 lower deoxyg.,2015-09-19,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.7,NA,NA,NA,NA,NA,NA,9.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 2 lower deoxyg.,2015-09-20,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,0.9,NA,NA,NA,NA,NA,NA,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,1,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 2 lower deoxyg.,2015-09-21,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,2.2,NA,NA,NA,NA,NA,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 7 upper,2015-09-22,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,4.46,NA,NA,NA,NA,NA,NA,4.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 7 upper,2015-09-23,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,2.86,NA,NA,NA,NA,NA,NA,5.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 7 upper deoxyg.,2015-09-24,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,3.3,NA,NA,NA,NA,NA,NA,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 7 upper deoxyg.,2015-09-25,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,4,NA,NA,NA,NA,NA,NA,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 7 upper deoxyg.,2015-09-26,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,4.1,NA,NA,NA,NA,NA,NA,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,AL Core 2 upper,2015-09-27,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,5.21,NA,NA,NA,NA,NA,NA,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 2 organic,2015-09-28,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.03,NA,NA,NA,NA,NA,NA,30.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 2 organic,2015-09-29,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.92,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 10 organic,2015-09-30,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,3.06,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
Alaska,"Toolik, Upland Transect",USA,Core 10 organic,2015-10-01,Desert Research Institute,Christine_Olson,christine.olson@colorado.edu,Olson_et_al_unpublished,68.630692,-149.61064,NA,NA,Porewater,NA,6690,NA,NA,1.87,NA,NA,NA,NA,NA,NA,11.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO,0,0,,
